"ZipCode","PlaceName",State,County,Lat,Long,RAND #s
85030,Phoenix,AZ,Maricopa,33.4484,-112.074,0.634574370558929
6040,Manchester,CT,Hartford,41.7777,-72.5244,0.634582516215475
34202,Bradenton,FL,Manatee,27.4067,-82.39,0.634583007094035
8318,Elmer,NJ,Salem,39.5691,-75.163,0.634605263899099
80117,Kiowa,CO,Elbert,39.324,-104.4523,0.634628145781736
23834,Colonial Heights,VA,Colonial Heights (city,37.27,-77.4038,0.634631764447963
72076,Jacksonville,AR,Pulaski,34.919,-92.1419,0.63476614900774
88588,El Paso,TX,El Paso,31.6948,-106.3,0.634772535421727
30138,Esom Hill,GA,Polk,33.949,-85.3877,0.634781915380848
81527,Whitewater,CO,Mesa,38.9744,-108.399,0.634787477309391
60113,Creston,IL,Ogle,41.9312,-88.9566,0.63481254599939
48505,Flint,MI,Genesee,43.0634,-83.7001,0.634885178751824
53098,Watertown,WI,Dodge,43.2764,-88.7154,0.634923662356582
21863,Snow Hill,MD,Worcester,38.1868,-75.405,0.634942826457044
95482,Ukiah,CA,Mendocino,39.1552,-123.1951,0.634967835898005
67357,Parsons,KS,Labette,37.3389,-95.2693,0.634972306158632
14063,Fredonia,NY,Chautauqua,42.4333,-79.3339,0.635027639443364
11243,Brooklyn,NY,Kings,40.6451,-73.945,0.635054518166545
1510,Clinton,MA,Worcester,42.4181,-71.6828,0.635068666155149
3890,West Ossipee,NH,Carroll,43.8118,-71.1946,0.635106162596911
25652,Whitman,WV,Logan,37.8035,-82.0466,0.635129836727398
43560,Sylvania,OH,Lucas,41.708,-83.7068,0.635130906272162
56180,Walnut Grove,MN,Redwood,44.2294,-95.4965,0.635260038138889
79243,Mcadoo,TX,Dickens,33.7413,-100.9833,0.635262318928644
69036,Lebanon,NE,Red Willow,40.0506,-100.2763,0.635281022951422
53962,Union Center,WI,Juneau,43.6853,-90.2668,0.635299398333015
56224,Clements,MN,Redwood,44.3943,-95.0474,0.635312145487994
49093,Three Rivers,MI,St. Joseph,41.9596,-85.6371,0.635315497290366
3754,Guild,NH,Sullivan,43.3767,-72.1381,0.635340029336307
92130,San Diego,CA,San Diego,32.9555,-117.2252,0.63534902201365
28480,Wrightsville Beach,NC,New Hanover,34.2228,-77.7932,0.635366777684053
1532,Northborough,MA,Worcester,42.3182,-71.6464,0.635383294912785
12594,Wingdale,NY,Dutchess,41.6538,-73.5556,0.635390386948681
54475,Rudolph,WI,Wood,44.4741,-89.8003,0.635400656722202
61367,Sublette,IL,Lee,41.6331,-89.2354,0.635462370653829
57579,White River,SD,Mellette,43.5666,-100.7449,0.635574543115031
72846,Lamar,AR,Johnson,35.4349,-93.3552,0.635591551702972
99668,Sleetmute,AK,Bethel Census Area,61.6346,-157.1183,0.635600426106295
28677,Statesville,NC,Iredell,35.799,-80.894,0.635637978058167
24715,Bramwell,WV,Mercer,37.3321,-81.3256,0.635645128084093
48332,Farmington,MI,Oakland,42.4645,-83.3763,0.635695972059405
46041,Frankfort,IN,Clinton,40.3044,-86.4689,0.635703857247534
64804,Joplin,MO,Jasper,37.0465,-94.5103,0.635766337529532
64096,Waverly,MO,Lafayette,39.2055,-93.5257,0.63581979619073
42567,Eubank,KY,Pulaski,37.2642,-84.6066,0.635830502115182
12482,South Cairo,NY,Greene,42.2681,-73.9554,0.635884813050642
53081,Sheboygan,WI,Sheboygan,43.741,-87.7247,0.63589473715327
17024,Elliottsburg,PA,Perry,40.4096,-77.3121,0.635903675567255
58228,Emerado,ND,Grand Forks,47.9214,-97.263,0.635932855037725
84667,Wales,UT,Sanpete,39.4884,-111.6341,0.635968472939139
91409,Van Nuys,CA,Los Angeles,34.1867,-118.449,0.635977598392521
61432,Fairview,IL,Fulton,40.6442,-90.1653,0.635997927581392
36258,Delta,AL,Clay,33.4573,-85.6793,0.636013090065936
73185,Oklahoma City,OK,Oklahoma,35.4676,-97.5164,0.636033641533715
42765,Munfordville,KY,Hart,37.2898,-85.9201,0.636052235431765
27560,Morrisville,NC,Wake,35.8344,-78.8466,0.636094641231108
8046,Willingboro,NJ,Burlington,40.029,-74.8835,0.636109270107098
38368,Reagan,TN,Henderson,35.5096,-88.3508,0.636113393438785
27243,Efland,NC,Orange,36.0912,-79.1884,0.636120485371102
15222,Pittsburgh,PA,Allegheny,40.4477,-79.9933,0.636135594150062
8342,Mizpah,NJ,Atlantic,39.5021,-74.8335,0.636141037289039
18081,Springtown,PA,Bucks,40.5565,-75.2893,0.636151293736493
76930,Barnhart,TX,Irion,31.1596,-101.1918,0.636155580001283
38367,Ramer,TN,McNairy,35.0642,-88.6017,0.63616940678423
20318,Washington,DC,District of Columbia,38.8933,-77.0146,0.636175942146423
91185,Pasadena,CA,Los Angeles,34.1478,-118.1445,0.636200367601245
17317,East Prospect,PA,York,39.9701,-76.5217,0.636244901705866
44132,Euclid,OH,Cuyahoga,41.6069,-81.4993,0.636266729077077
88559,El Paso,TX,El Paso,31.6948,-106.3,0.636273537067981
54202,Baileys Harbor,WI,Door,45.0565,-87.1676,0.63628853420851
49611,Alba,MI,Antrim,44.9737,-84.9745,0.636304183119759
66523,Osage City,KS,Osage,38.6269,-95.8303,0.636312664063434
94070,San Carlos,CA,San Mateo,37.4969,-122.2674,0.636366225176139
21074,Hampstead,MD,Carroll,39.6146,-76.8644,0.6363713667702
14203,Buffalo,NY,Erie,42.8939,-78.8681,0.636397394292032
4217,Bethel,ME,Oxford,44.4162,-70.8037,0.636428331387301
38673,Taylor,MS,Lafayette,34.2849,-89.6273,0.636440618901308
71037,Haughton,LA,Bossier,32.5507,-93.5657,0.636475292368365
31993,Columbus,GA,Muscogee,32.4821,-84.9771,0.636488880235655
24401,Staunton,VA,Staunton (city),38.1574,-79.0651,0.636507406455834
25081,Foster,WV,Boone,38.0908,-81.7659,0.636551829189165
43358,West Mansfield,OH,Logan,40.4043,-83.5243,0.636559728164836
55553,Young America,MN,Carver,44.8055,-93.7665,0.636596432260401
38106,Memphis,TN,Shelby,35.1021,-90.033,0.636651111099456
12957,Moira,NY,Franklin,44.8504,-74.5603,0.636667720052726
19043,Holmes,PA,Delaware,39.9003,-75.3087,0.636671154131102
47852,Graysville,IN,Sullivan,39.0805,-87.4496,0.636674329017668
47368,Parker City,IN,Randolph,40.1938,-85.1963,0.636711448491481
24738,Nemours,WV,Mercer,37.3015,-81.3043,0.636755613786524
37864,Sevierville,TN,Sevier,35.8542,-83.6138,0.636788645634696
19390,West Grove,PA,Chester,39.8253,-75.8374,0.636812523261164
52732,Clinton,IA,Clinton,41.8517,-90.2078,0.636814603590381
32571,Milton,FL,Santa Rosa,30.6698,-87.1794,0.636814930403466
17045,Liverpool,PA,Perry,40.5753,-77.0083,0.636817736159927
65320,Arrow Rock,MO,Saline,39.0694,-92.9487,0.636872851083882
93586,Lancaster,CA,Los Angeles,34.698,-118.1367,0.636879311497023
43343,Quincy,OH,Logan,40.2876,-83.9744,0.636883838321989
14056,East Pembroke,NY,Genesee,42.9912,-78.3122,0.636885855492538
27841,Hassell,NC,Martin,35.9086,-77.2763,0.636893770417371
33539,Zephyrhills,FL,Pasco,28.213,-82.1657,0.636916651325985
27040,Pfafftown,NC,Forsyth,36.1669,-80.3798,0.636928917890126
56515,Battle Lake,MN,Otter Tail,46.3142,-95.7144,0.636932989086014
93064,Brandeis,CA,Ventura,34.2582,-118.7107,0.637080125751425
28106,Matthews,NC,Mecklenburg,35.26,-80.8042,0.637088543308464
19373,Thornton,PA,Delaware,39.9041,-75.5313,0.637108828334768
38134,Memphis,TN,Shelby,35.1845,-89.8574,0.637111370306577
27640,Raleigh,NC,Wake,35.7977,-78.6253,0.63711831940491
13754,Deposit,NY,Broome,42.0666,-75.4287,0.637225942621556
55370,Plato,MN,McLeod,44.7657,-94.0506,0.637251015244436
34777,Winter Garden,FL,Orange,28.5416,-81.6058,0.637275420688176
55119,Saint Paul,MN,Ramsey,44.9414,-93.0107,0.637317829278869
13662,Massena,NY,St. Lawrence,44.9322,-74.8845,0.637349426798598
88568,El Paso,TX,El Paso,31.6948,-106.3,0.637431100523382
61057,Nachusa,IL,Lee,41.8316,-89.3896,0.637438316574429
12779,South Fallsburg,NY,Sullivan,41.7042,-74.6444,0.637439686015999
65689,Cabool,MO,Texas,37.1314,-92.1144,0.637459295355867
93635,Los Banos,CA,Merced,37.0627,-120.8544,0.637537310906192
24162,Shawsville,VA,Montgomery,37.1466,-80.2715,0.637567745722037
31008,Byron,GA,Peach,32.6181,-83.789,0.637621916424661
78111,Ecleto,TX,Karnes,29.0464,-97.7514,0.637644436408005
87535,Glorieta,NM,Santa Fe,35.5288,-105.7477,0.63764480200759
29925,Hilton Head Island,SC,Beaufort,32.2132,-80.7997,0.637661106752879
46958,Mexico,IN,Miami,40.8224,-86.1162,0.637689607421129
14717,Caneadea,NY,Allegany,42.364,-78.184,0.637737448552678
41102,Ashland,KY,Boyd,38.4218,-82.7173,0.637766216524031
40473,Renfro Valley,KY,Rockcastle,37.3879,-84.3316,0.637769280512473
44607,Augusta,OH,Carroll,40.686,-81.0219,0.637789346867682
65742,Rogersville,MO,Webster,37.131,-93.0964,0.637805473017078
66712,Arma,KS,Crawford,37.5573,-94.6949,0.637841796181367
24243,Dryden,VA,Lee,36.7818,-82.9305,0.637842798072555
85065,Phoenix,AZ,Maricopa,33.4484,-112.074,0.637878383737385
40330,Harrodsburg,KY,Mercer,37.8033,-84.8607,0.637884111495239
27416,Greensboro,NC,Guilford,36.0726,-79.792,0.637913640305992
86023,Grand Canyon,AZ,Coconino,35.9421,-112.1309,0.637929839425469
20007,Washington,DC,District of Columbia,38.9144,-77.074,0.63794566242835
39457,Mc Neill,MS,Pearl River,30.6669,-89.6734,0.638009485353898
66415,Centralia,KS,Nemaha,39.7381,-96.1486,0.638067186761773
18018,Bethlehem,PA,Northampton,40.6278,-75.3928,0.638069378558501
49505,Grand Rapids,MI,Kent,43.012,-85.6309,0.638144847754403
16030,Eau Claire,PA,Butler,41.1348,-79.7981,0.638154232735397
47880,Shepardsville,IN,Vigo,39.6006,-87.4196,0.638173111531065
83726,Boise,ID,Ada,43.4599,-116.244,0.638216741735181
87026,Laguna,NM,Cibola,34.9625,-107.2325,0.638238071215517
95813,Sacramento,CA,Sacramento,38.6026,-121.4475,0.638242192069919
55731,Ely,MN,St. Louis,47.9034,-91.857,0.638254052787409
68319,Bradshaw,NE,York,40.9207,-97.7607,0.638292773472844
61310,Amboy,IL,Lee,41.7042,-89.3472,0.638292848863129
4094,West Kennebunk,ME,York,43.4061,-70.5733,0.638321639045396
62047,Hardin,IL,Calhoun,39.1547,-90.624,0.638329701863324
30153,Rockmart,GA,Polk,33.9979,-85.0594,0.638384200511759
59448,Heart Butte,MT,Pondera,48.2777,-112.8456,0.638397066034897
8559,Stockton,NJ,Hunterdon,40.4397,-74.9554,0.638397380134447
3848,Kingston,NH,Rockingham,42.9133,-71.0639,0.638416054043201
47390,Union City,IN,Randolph,40.2024,-84.8268,0.638418424799406
33024,Hollywood,FL,Broward,26.0296,-80.2489,0.638420551332312
77221,Houston,TX,Harris,29.834,-95.4342,0.63842267474577
95492,Windsor,CA,Sonoma,38.5443,-122.8073,0.638436832858526
53226,Milwaukee,WI,Milwaukee,43.0493,-88.0414,0.638443092236826
43555,Ridgeville Corners,OH,Henry,41.4351,-84.2544,0.638455168533843
61373,Utica,IL,La Salle,41.363,-89.0008,0.638499834707149
91384,Castaic,CA,Los Angeles,34.4827,-118.6254,0.638542653617024
20177,Leesburg,VA,Loudoun,39.1157,-77.5636,0.638634105823632
50238,Russell,IA,Lucas,40.9456,-93.1784,0.638651035913772
55949,Lanesboro,MN,Fillmore,43.7174,-91.9877,0.638678749069449
31087,Sparta,GA,Hancock,33.2571,-83.0892,0.638678869418809
46590,Winona Lake,IN,Kosciusko,41.211,-85.8305,0.638713317706106
98857,Warden,WA,Grant,46.977,-119.0539,0.63875590848373
94937,Inverness,CA,Marin,38.1126,-122.8877,0.638887148863158
10573,Port Chester,NY,Westchester,41.0222,-73.6798,0.638970398455528
29439,Folly Beach,SC,Charleston,32.663,-79.927,0.638988887158785
24574,Monroe,VA,Amherst,37.5414,-79.1703,0.639000501940854
68849,Kearney,NE,Buffalo,40.8497,-99.0741,0.639014695348953
78060,Oakville,TX,Live Oak,28.4492,-98.1019,0.639020711318741
17004,Belleville,PA,Mifflin,40.6016,-77.7358,0.639032814403232
40544,Lexington,KY,Fayette,38.0283,-84.4715,0.639034598318513
19850,Wilmington,DE,New Castle,39.5645,-75.597,0.639083371532718
45843,Forest,OH,Hardin,40.7816,-83.5351,0.639086107323568
48005,Armada,MI,Macomb,42.8409,-82.8899,0.63908990166218
32798,Zellwood,FL,Orange,28.7194,-81.5762,0.639101799294911
75380,Dallas,TX,Dallas,32.7673,-96.7776,0.63913007167976
18011,Alburtis,PA,Lehigh,40.5145,-75.6029,0.639153209791831
54175,Townsend,WI,Oconto,45.3148,-88.6107,0.639166435822581
27213,Bonlee,NC,Chatham,35.6482,-79.4149,0.639171055172976
58229,Fairdale,ND,Walsh,48.4819,-98.2066,0.639178843562663
38361,Morris Chapel,TN,Hardin,35.3026,-88.3176,0.639182861510794
75024,Plano,TX,Collin,33.0752,-96.7843,0.639184728038144
72628,Deer,AR,Newton,35.853,-93.3174,0.639200295853136
56291,Taunton,MN,Lyon,44.5951,-96.0526,0.639215646520522
97624,Chiloquin,OR,Klamath,42.5463,-121.745,0.639217779288161
76875,Rowena,TX,Runnels,31.6436,-100.0191,0.639230166746499
12860,Pottersville,NY,Warren,43.7312,-73.8193,0.639245280531122
15270,Pittsburgh,PA,Allegheny,40.4344,-80.0248,0.639249636550685
57752,Kyle,SD,Shannon,43.425,-102.1765,0.639294241128512
87311,Church Rock,NM,McKinley,35.5339,-108.5998,0.639310338321027
63767,Morley,MO,Scott,37.0411,-89.6076,0.639368489927273
75938,Colmesneil,TX,Tyler,30.9007,-94.3916,0.639371929691696
52214,Central City,IA,Linn,42.1982,-91.4914,0.639389922289562
12480,Shandaken,NY,Ulster,42.1363,-74.3774,0.639397249871949
7845,Ironia,NJ,Morris,40.8229,-74.6257,0.639404304612412
27212,Blanch,NC,Caswell,36.4664,-79.2755,0.639426495963348
32860,Orlando,FL,Orange,28.5663,-81.2608,0.639446674190811
66781,Weir,KS,Cherokee,37.2912,-94.7286,0.639465544312336
34715,Clermont,FL,Lake,28.6259,-81.7306,0.639481776840406
63442,Granger,MO,Scotland,40.4533,-92.1474,0.63949384413795
44887,Tiro,OH,Crawford,40.881,-82.797,0.639563475076693
95122,San Jose,CA,Santa Clara,37.3293,-121.8339,0.639576724598994
48832,Elwell,MI,Gratiot,43.4106,-84.7631,0.639612921739034
18325,Canadensis,PA,Monroe,41.2338,-75.2573,0.639627154270173
27865,Pinetown,NC,Beaufort,35.5758,-76.8076,0.639649651280928
60006,Arlington Heights,IL,Cook,42.0884,-87.9806,0.639663883847393
38390,Yuma,TN,Carroll,35.868,-88.3819,0.639668891420737
61744,Gridley,IL,McLean,40.7439,-88.884,0.639720616881524
62838,Farina,IL,Fayette,38.8469,-88.7614,0.639721167413557
41606,Bevinsville,KY,Floyd,37.3465,-82.7403,0.639735328944279
14144,Stella Niagara,NY,Niagara,43.1995,-79.0425,0.639735566479461
49864,Nahma,MI,Delta,45.8424,-86.6558,0.639776679493944
1033,Granby,MA,Hampshire,42.2557,-72.52,0.63978910711657
28642,Jonesville,NC,Yadkin,36.2286,-80.787,0.639824125290804
20012,Washington,DC,District of Columbia,38.9757,-77.0282,0.639830695622481
40018,Eastwood,KY,Jefferson,38.2331,-85.4558,0.639831579549142
68779,Stanton,NE,Stanton,41.9076,-97.214,0.639840714675786
25420,Gerrardstown,WV,Berkeley,39.378,-78.1141,0.639862099268334
20306,Washington,DC,District of Columbia,38.8933,-77.0146,0.639867053518775
6052,New Britain,CT,Hartford,41.6588,-72.7989,0.639889052827112
37830,Oak Ridge,TN,Anderson,36.0159,-84.2623,0.639895397997077
50210,New Virginia,IA,Warren,41.1883,-93.6976,0.639895404621629
56453,Hewitt,MN,Todd,46.325,-95.0504,0.639930597205017
40481,Sandgap,KY,Jackson,37.4659,-84.0597,0.639935911983613
60017,Des Plaines,IL,Cook,42.0288,-87.8944,0.639959846677505
61439,Henderson,IL,Knox,41.0276,-90.3575,0.639963362862104
33973,Lehigh Acres,FL,Broward,26.602,-81.7311,0.639999493297795
37939,Knoxville,TN,Knox,35.9901,-83.9622,0.640028183855586
95894,Sacramento,CA,Sacramento,38.5816,-121.4933,0.640055973776374
21835,Linkwood,MD,Dorchester,38.5403,-75.963,0.640059527555106
83445,Saint Anthony,ID,Fremont,43.963,-111.7036,0.64007959404573
13102,Mc Lean,NY,Tompkins,42.5542,-76.2927,0.640081033162919
60012,Crystal Lake,IL,McHenry,42.2662,-88.3213,0.640119680093841
54859,Minong,WI,Washburn,46.1044,-91.8506,0.640150620896784
55419,Minneapolis,MN,Hennepin,44.9026,-93.2886,0.640192933728541
97371,Rickreall,OR,Polk,45.02,-123.2064,0.64021113012607
43317,Chesterville,OH,Morrow,40.4789,-82.6828,0.64022602145869
4971,Saint Albans,ME,Somerset,44.9293,-69.3992,0.640229859794458
91404,Van Nuys,CA,Los Angeles,34.1867,-118.449,0.640349559610511
27412,Greensboro,NC,Guilford,36.0661,-79.8067,0.640517046879242
6927,Stamford,CT,Fairfield,41.0534,-73.5387,0.640554199412882
47920,Battle Ground,IN,Tippecanoe,40.5248,-86.8238,0.640571851407376
70615,Lake Charles,LA,Calcasieu,30.2585,-93.1146,0.640607694761175
12862,Riparius,NY,Warren,43.6754,-73.9325,0.640615232658364
98165,Seattle,WA,King,47.7161,-122.3004,0.640622014255721
77448,Hungerford,TX,Wharton,29.4137,-96.0929,0.640629972249172
93442,Morro Bay,CA,San Luis Obispo,35.3795,-120.8447,0.640682915912107
90306,Inglewood,CA,Los Angeles,33.9617,-118.3531,0.640753005985605
30111,Clarkdale,GA,Cobb,33.9125,-84.5572,0.640787640644559
20039,Washington,DC,District of Columbia,38.8933,-77.0146,0.640789553617383
28758,Mountain Home,NC,Henderson,35.3711,-82.4938,0.640831585598662
10589,Somers,NY,Westchester,41.3346,-73.6951,0.640861972989968
95519,Mckinleyville,CA,Humboldt,40.9465,-124.0834,0.640864162443826
96757,Kualapuu,HI,Maui,21.1601,-157.0277,0.640865962868865
79117,Amarillo,TX,Potter,35.3089,-101.843,0.640892780338278
4658,Milbridge,ME,Washington,44.5366,-67.8844,0.640912619732027
61262,Lynn Center,IL,Henry,41.2888,-90.3304,0.640914877599396
92544,Hemet,CA,Riverside,33.739,-116.9243,0.640918732931727
94952,Petaluma,CA,Sonoma,38.2403,-122.6777,0.640933602358919
13072,Georgetown,NY,Madison,42.7631,-75.7443,0.640975403443118
47620,Mount Vernon,IN,Posey,37.9506,-87.8569,0.641002124748567
11451,Jamaica,NY,Queens,40.6514,-73.8708,0.641009174558417
22192,Woodbridge,VA,Prince William,38.676,-77.3163,0.641050376475204
82630,Arminto,WY,Natrona,43.1789,-107.2576,0.641053827045871
26041,Moundsville,WV,Marshall,39.9148,-80.731,0.64113219884829
48212,Hamtramck,MI,Wayne,42.4081,-83.0583,0.641134475588805
90072,Los Angeles,CA,Los Angeles,34.0522,-118.2437,0.641141550628969
44141,Brecksville,OH,Cuyahoga,41.3166,-81.6261,0.641157000834841
69030,Haigler,NE,Dundy,40.0642,-101.9371,0.641162316332467
81067,Rocky Ford,CO,Otero,38.049,-103.7251,0.641192676121871
70364,Houma,LA,Terrebonne,29.6299,-90.7268,0.641197537703355
36793,Lawley,AL,Bibb,32.8646,-86.9567,0.641212484353763
18086,Treichlers,PA,Northampton,40.7361,-75.5449,0.641221811706688
62649,Hettick,IL,Macoupin,39.3752,-90.0672,0.641242471419314
58255,Maida,ND,Cavalier,48.9986,-98.3648,0.64126502224206
77978,Point Comfort,TX,Calhoun,28.6651,-96.5506,0.641272804626969
60706,Harwood Heights,IL,Cook,41.9643,-87.8162,0.641285909201381
3052,Litchfield,NH,Hillsborough,42.843,-71.455,0.641297674737047
66532,Robinson,KS,Brown,39.8182,-95.4567,0.641298877617908
1952,Salisbury,MA,Essex,42.8507,-70.8588,0.641324995719001
62927,Dowell,IL,Jackson,37.9398,-89.2379,0.641327173248447
92336,Fontana,CA,San Bernardino,34.1173,-117.4378,0.641362435898293
28584,Swansboro,NC,Onslow,34.6991,-77.135,0.641377905224761
32962,Vero Beach,FL,Indian River,27.5885,-80.3923,0.641404759144043
57730,Custer,SD,Custer,43.6573,-103.4258,0.641431763653154
33443,Deerfield Beach,FL,Broward,26.3184,-80.0998,0.641441659862034
52322,Oxford,IA,Johnson,41.6507,-91.7724,0.641532326512415
26074,West Liberty,WV,Ohio,40.1698,-80.5958,0.641592444310613
93207,California Hot Springs,CA,Tulare,35.8818,-118.6561,0.64162975587492
68420,Pawnee City,NE,Pawnee,40.1093,-96.1509,0.641630224880926
71324,Chase,LA,Franklin,32.0971,-91.699,0.641670655035559
45248,Cincinnati,OH,Hamilton,39.1652,-84.6625,0.641720440761554
61067,Ridott,IL,Stephenson,42.2996,-89.4627,0.641724175681991
57477,Turton,SD,Spink,45.0379,-98.0996,0.641728814842386
28299,Charlotte,NC,Mecklenburg,35.26,-80.8042,0.641760411387049
43968,Wellsville,OH,Columbiana,40.6171,-80.6621,0.641788387385822
94298,Sacramento,CA,Sacramento,38.5816,-121.4944,0.641797728981283
62526,Decatur,IL,Macon,39.8583,-88.9382,0.641800661670239
62684,Sherman,IL,Sangamon,39.9121,-89.5877,0.641804055034301
68648,Morse Bluff,NE,Saunders,41.4178,-96.7862,0.641809820523819
6019,Canton,CT,Hartford,41.8384,-72.8987,0.641818767107264
66224,Overland Park,KS,Johnson,38.8591,-94.6314,0.641849515100277
45844,Fort Jennings,OH,Putnam,40.9484,-84.2374,0.641863743361711
67211,Wichita,KS,Sedgwick,37.6662,-97.3165,0.641897701261008
52060,Maquoketa,IA,Jackson,42.0778,-90.6771,0.641964326153486
5451,Essex,VT,Chittenden,44.5084,-73.0503,0.641985197874852
33782,Pinellas Park,FL,Pinellas,27.8681,-82.7086,0.642031558458498
43003,Ashley,OH,Delaware,40.4163,-82.9542,0.642044237076812
15801,Du Bois,PA,Clearfield,41.126,-78.7527,0.642044831563983
12151,Round Lake,NY,Saratoga,42.9247,-73.7859,0.642064938656257
96786,Wahiawa,HI,Honolulu,21.5006,-158.0435,0.642114903008689
31917,Columbus,GA,Muscogee,32.491,-84.8741,0.642117720675605
83272,Saint Charles,ID,Bear Lake,42.1128,-111.3897,0.642121029661217
60615,Chicago,IL,Cook,41.8022,-87.6006,0.642226312555438
98026,Edmonds,WA,Snohomish,47.8353,-122.327,0.642234398971275
90014,Los Angeles,CA,Los Angeles,34.0443,-118.2509,0.64224062871741
6855,Norwalk,CT,Fairfield,41.1014,-73.4011,0.642275731654568
23325,Chesapeake,VA,Chesapeake (city),36.814,-76.2406,0.642322333768337
21155,Upperco,MD,Baltimore,39.5676,-76.7972,0.642340368070751
32648,Horseshoe Beach,FL,Dixie,29.4869,-83.2616,0.642343425295038
65051,Linn,MO,Osage,38.4739,-91.8195,0.64234928039499
68715,Battle Creek,NE,Madison,41.9943,-97.5982,0.6423796757897
10607,White Plains,NY,Westchester,41.0398,-73.8117,0.642385197599296
98367,Port Orchard,WA,Kitsap,47.4707,-122.651,0.642388424939178
34498,Yankeetown,FL,Levy,29.0305,-82.719,0.642400425405461
79072,Plainview,TX,Hale,34.1962,-101.7259,0.642413292468719
35443,Boligee,AL,Greene,32.7746,-88.0267,0.642413349570066
56314,Bowlus,MN,Morrison,45.8121,-94.4175,0.642424443437307
7078,Short Hills,NJ,Essex,40.7368,-74.3271,0.642472650095582
97730,Camp Sherman,OR,Jefferson,44.4604,-121.6412,0.642489980606033
55442,Minneapolis,MN,Hennepin,45.0467,-93.431,0.642520082694108
45724,Cutler,OH,Washington,39.4042,-81.7657,0.64252890033153
26667,Drennen,WV,Nicholas,38.3184,-80.8342,0.642530521314956
75208,Dallas,TX,Dallas,32.7492,-96.8389,0.642567691144774
2823,Fiskeville,RI,Providence,41.7312,-71.5468,0.642580513429183
56342,Isle,MN,Mille Lacs,46.1696,-93.4741,0.642588596426538
71970,Story,AR,Montgomery,34.6687,-93.5376,0.642596741191329
19173,Philadelphia,PA,Philadelphia,39.9523,-75.1638,0.642689551872297
33873,Wauchula,FL,Hardee,27.5517,-81.8074,0.642697838946039
6416,Cromwell,CT,Middlesex,41.6105,-72.6663,0.642711071986816
30091,Norcross,GA,Gwinnett,33.9604,-84.0379,0.64271473869505
70445,Lacombe,LA,St. Tammany,30.322,-89.9297,0.642732541739142
78351,Driscoll,TX,Nueces,27.6745,-97.7486,0.642756748473178
53129,Greendale,WI,Milwaukee,42.9373,-87.9943,0.642776204105503
77572,La Porte,TX,Harris,29.6658,-95.0194,0.642776410304051
10985,Thompson Ridge,NY,Orange,41.575,-74.3225,0.642787000351283
61760,Minonk,IL,Woodford,40.8985,-89.0349,0.642788097113614
3243,Hill,NH,Merrimack,43.5274,-71.7292,0.642848470985224
32615,Alachua,FL,Alachua,29.8135,-82.472,0.642855326042001
19098,Holmes,PA,Delaware,39.8954,-75.3107,0.642932464109312
16405,Columbus,PA,Warren,41.9382,-79.5731,0.642951930521741
76109,Fort Worth,TX,Tarrant,32.7002,-97.3789,0.642984899269279
63878,Tallapoosa,MO,New Madrid,36.503,-89.8224,0.643031267959489
4987,Troy,ME,Waldo,44.6757,-69.2549,0.64310264380699
6726,Waterbury,CT,New Haven,41.5582,-73.0515,0.643134319458585
3034,Candia,NH,Rockingham,43.0585,-71.3049,0.643137318860121
27105,Winston Salem,NC,Forsyth,36.144,-80.2376,0.643150403701446
39348,Paulding,MS,Jasper,32.0167,-89.0584,0.643150962986754
49881,Sagola,MI,Dickinson,46.0813,-88.0676,0.643232542012432
45678,Scottown,OH,Lawrence,38.594,-82.3967,0.643252267583294
43319,East Liberty,OH,Logan,40.3077,-83.5862,0.643337314362931
40070,Sulphur,KY,Henry,38.4921,-85.252,0.643344478122398
31216,Macon,GA,Bibb,32.7486,-83.7477,0.643370380719174
48892,Webberville,MI,Ingham,42.663,-84.1701,0.643373882092667
45428,Dayton,OH,Montgomery,39.7467,-84.2593,0.64346828539812
2894,Wood River Junction,RI,Washington,41.45,-71.7074,0.643513884977417
28560,New Bern,NC,Craven,35.1204,-76.9842,0.643534766848802
10128,New York,NY,New York,40.7816,-73.9511,0.643555999575091
50454,Little Cedar,IA,Mitchell,43.3919,-92.7344,0.643588811982878
95001,Aptos,CA,Santa Cruz,36.979,-121.898,0.64359100688052
12133,North Hoosick,NY,Rensselaer,42.9261,-73.3464,0.643613694918729
87004,Bernalillo,NM,Sandoval,35.3285,-106.5309,0.643640847135732
28530,Grifton,NC,Pitt,35.3757,-77.4193,0.643706967860746
71845,Lewisville,AR,Lafayette,33.3736,-93.5953,0.643707975433707
3740,Bath,NH,Grafton,44.1808,-71.9828,0.643738496781312
89447,Yerington,NV,Lyon,38.9866,-119.1596,0.643745388865736
98174,Seattle,WA,King,47.6062,-122.3321,0.643754001873129
25723,Huntington,WV,Cabell,38.4192,-82.4452,0.643770127225804
58210,Adams,ND,Walsh,48.4223,-98.0867,0.643824643329199
32911,Palm Bay,FL,Brevard,28.0345,-80.5887,0.643846431672522
60962,Roberts,IL,Ford,40.6193,-88.1804,0.643875800380861
34278,Sarasota,FL,Sarasota,27.3316,-82.5285,0.643894152678377
21290,Baltimore,MD,Baltimore (city),39.2933,-76.6238,0.643908256260159
27379,Yanceyville,NC,Caswell,36.3907,-79.3465,0.643956344792831
18577,Scranton,PA,Lackawanna,41.4019,-75.6376,0.643999883385862
38122,Memphis,TN,Shelby,35.1572,-89.9268,0.644002469231074
